sentence_id,word,tag
359,75mg,B-DOSAGE
359,of,O
359,DrugB,O
360,Patients,O
360,experienced,O
360,dizziness,B-SYMPTOM
360,after,O
360,taking,O
360,100mg,B-DOSAGE
360,of,O
360,DrugZ,O
361,Patients,O
361,experienced,O
361,cough,B-SYMPTOM
361,following,O
361,500mg,B-DOSAGE
361,of,O
361,DrugX,O
362,Patients,O
362,experienced,O
362,headache,B-SYMPTOM
362,after,O
362,taking,O
362,100mg,B-DOSAGE
362,of,O
362,DrugY,O
363,Patients,O
363,experienced,O
363,nausea,B-SYMPTOM
363,after,O
363,taking,O
363,100mg,B-DOSAGE
363,of,O
363,DrugX,O
364,Patients,O
364,experienced,O
364,cough,B-SYMPTOM
364,following,O
364,10mg,B-DOSAGE
364,of,O
364,DrugA,O
365,Patients,O
365,experienced,O
365,cough,B-SYMPTOM
365,during,O
365,the,O
365,course,O
365,of,O
365,200mg,B-DOSAGE
365,of,O
365,DrugZ,O
366,Patients,O
366,experienced,O
366,vomiting,B-SYMPTOM
366,following,O
366,10mg,B-DOSAGE
366,of,O
366,DrugA,O
367,Patients,O
367,experienced,O
367,fever,B-SYMPTOM
367,post-treatment,O
367,with,O
367,5mg,B-DOSAGE
367,of,O
367,DrugB,O
368,Patients,O
368,experienced,O
368,rash,B-SYMPTOM
368,after,O
368,administration,O
368,of,O
368,10mg,B-DOSAGE
368,of,O
368,DrugY,O
369,Patients,O
369,experienced,O
369,vomiting,B-SYMPTOM
369,post-treatment,O
369,with,O
369,500mg,B-DOSAGE
369,of,O
369,DrugB,O
370,Patients,O
370,experienced,O
370,cough,B-SYMPTOM
370,after,O
370,administration,O
370,of,O
370,500mg,B-DOSAGE
370,of,O
370,DrugX,O
371,Patients,O
371,experienced,O
371,fatigue,B-SYMPTOM
371,following,O
371,500mg,B-DOSAGE
371,of,O
371,DrugZ,O
372,Patients,O
372,experienced,O
372,fatigue,B-SYMPTOM
372,following,O
372,10mg,B-DOSAGE
372,of,O
372,DrugB,O
373,Patients,O
373,experienced,O
373,dizziness,B-SYMPTOM
373,after,O
373,taking,O
373,100mg,B-DOSAGE
373,of,O
373,DrugA,O
374,Patients,O
374,experienced,O
374,dizziness,B-SYMPTOM
374,after,O
374,administration,O
374,of,O
374,10mg,B-DOSAGE
374,of,O
374,DrugE,O
375,Patients,O
375,experienced,O
375,dizziness,B-SYMPTOM
375,after,O
375,taking,O
375,200mg,B-DOSAGE
375,of,O
375,DrugX,O
376,Patients,O
376,experienced,O
376,fatigue,B-SYMPTOM
376,after,O
376,administration,O
376,of,O
376,50mg,B-DOSAGE
376,of,O
376,DrugD,O
377,Patients,O
377,experienced,O
377,dizziness,B-SYMPTOM
377,after,O
377,administration,O
377,of,O
377,50mg,B-DOSAGE
377,of,O
377,DrugD,O
378,Patients,O
378,experienced,O
378,vomiting,B-SYMPTOM
378,post-treatment,O
378,with,O
378,75mg,B-DOSAGE
378,of,O
378,DrugC,O
379,Patients,O
379,experienced,O
379,vomiting,B-SYMPTOM
379,following,O
379,50mg,B-DOSAGE
379,of,O
379,DrugY,O
380,Patients,O
380,experienced,O
380,vomiting,B-SYMPTOM
380,following,O
380,10mg,B-DOSAGE
380,of,O
380,DrugZ,O
381,Patients,O
381,experienced,O
381,vomiting,B-SYMPTOM
381,after,O
381,administration,O
381,of,O
381,50mg,B-DOSAGE
381,of,O
381,DrugY,O
382,Patients,O
382,experienced,O
382,fever,B-SYMPTOM
382,post-treatment,O
382,with,O
382,10mg,B-DOSAGE
382,of,O
382,DrugE,O
383,Patients,O
383,experienced,O
383,nausea,B-SYMPTOM
383,following,O
383,10mg,B-DOSAGE
383,of,O
383,DrugD,O
384,Patients,O
384,experienced,O
384,headache,B-SYMPTOM
384,during,O
384,the,O
384,course,O
384,of,O
384,100mg,B-DOSAGE
384,of,O
384,DrugZ,O
385,Patients,O
385,experienced,O
385,vomiting,B-SYMPTOM
385,post-treatment,O
385,with,O
385,50mg,B-DOSAGE
385,of,O
385,DrugD,O
386,Patients,O
386,experienced,O
386,dizziness,B-SYMPTOM
386,during,O
386,the,O
386,course,O
386,of,O
386,5mg,B-DOSAGE
386,of,O
386,DrugD,O
387,Patients,O
387,experienced,O
387,nausea,B-SYMPTOM
387,post-treatment,O
387,with,O
387,5mg,B-DOSAGE
387,of,O
387,DrugY,O
388,Patients,O
388,experienced,O
388,rash,B-SYMPTOM
388,during,O
388,the,O
388,course,O
388,of,O
388,200mg,B-DOSAGE
388,of,O
388,DrugB,O
389,Patients,O
389,experienced,O
389,fever,B-SYMPTOM
389,after,O
389,administration,O
389,of,O
389,500mg,B-DOSAGE
389,of,O
389,DrugX,O
390,Patients,O
390,experienced,O
390,dizziness,B-SYMPTOM
390,during,O
390,the,O
390,course,O
390,of,O
390,75mg,B-DOSAGE
390,of,O
390,DrugC,O
391,Patients,O
391,experienced,O
391,rash,B-SYMPTOM
391,post-treatment,O
391,with,O
391,75mg,B-DOSAGE
391,of,O
391,DrugZ,O
392,Patients,O
392,experienced,O
392,headache,B-SYMPTOM
392,during,O
392,the,O
392,course,O
392,of,O
392,250mg,B-DOSAGE
392,of,O
392,DrugE,O
393,Patients,O
393,experienced,O
393,nausea,B-SYMPTOM
393,post-treatment,O
393,with,O
393,200mg,B-DOSAGE
393,of,O
393,DrugA,O
394,Patients,O
394,experienced,O
394,nausea,B-SYMPTOM
394,during,O
394,the,O
394,course,O
394,of,O
394,500mg,B-DOSAGE
394,of,O
394,DrugE,O
395,Patients,O
395,experienced,O
395,nausea,B-SYMPTOM
395,during,O
395,the,O
395,course,O
395,of,O
395,5mg,B-DOSAGE
395,of,O
395,DrugZ,O
396,Patients,O
396,experienced,O
396,headache,B-SYMPTOM
396,following,O
396,200mg,B-DOSAGE
396,of,O
396,DrugX,O
397,Patients,O
397,experienced,O
397,dizziness,B-SYMPTOM
397,following,O
397,500mg,B-DOSAGE
397,of,O
397,DrugX,O
398,Patients,O
398,experienced,O
398,dizziness,B-SYMPTOM
398,during,O
398,the,O
398,course,O
398,of,O
398,50mg,B-DOSAGE
398,of,O
398,DrugY,O
399,Patients,O
399,experienced,O
399,headache,B-SYMPTOM
399,after,O
399,taking,O
399,75mg,B-DOSAGE
399,of,O
399,DrugZ,O
400,Patients,O
400,experienced,O
400,nausea,B-SYMPTOM
400,during,O
400,the,O
400,course,O
400,of,O
400,500mg,B-DOSAGE
400,of,O
400,DrugD,O
401,Patients,O
401,experienced,O
401,fever,B-SYMPTOM
401,following,O
401,100mg,B-DOSAGE
401,of,O
401,DrugD,O
402,Patients,O
402,experienced,O
402,rash,B-SYMPTOM
402,after,O
402,administration,O
402,of,O
402,200mg,B-DOSAGE
402,of,O
402,DrugC,O
403,Patients,O
403,experienced,O
403,vomiting,B-SYMPTOM
403,after,O
403,administration,O
403,of,O
403,5mg,B-DOSAGE
403,of,O
403,DrugD,O
404,Patients,O
404,experienced,O
404,nausea,B-SYMPTOM
404,post-treatment,O
404,with,O
404,5mg,B-DOSAGE
404,of,O
404,DrugZ,O
405,Patients,O
405,experienced,O
405,fever,B-SYMPTOM
405,after,O
405,administration,O
405,of,O
405,200mg,B-DOSAGE
405,of,O
405,DrugC,O
406,Patients,O
406,experienced,O
406,rash,B-SYMPTOM
406,after,O
406,administration,O
406,of,O
406,50mg,B-DOSAGE
406,of,O
406,DrugY,O
407,Patients,O
407,experienced,O
407,nausea,B-SYMPTOM
407,post-treatment,O
407,with,O
407,200mg,B-DOSAGE
407,of,O
407,DrugX,O
408,Patients,O
408,experienced,O
408,dizziness,B-SYMPTOM
408,during,O
408,the,O
408,course,O
408,of,O
408,5mg,B-DOSAGE
408,of,O
408,DrugC,O
409,Patients,O
409,experienced,O
409,fever,B-SYMPTOM
409,after,O
409,taking,O
409,10mg,B-DOSAGE
409,of,O
409,DrugX,O
410,Patients,O
410,experienced,O
410,nausea,B-SYMPTOM
410,after,O
410,taking,O
410,75mg,B-DOSAGE
410,of,O
410,DrugC,O
411,Patients,O
411,experienced,O
411,headache,B-SYMPTOM
411,post-treatment,O
411,with,O
411,5mg,B-DOSAGE
411,of,O
411,DrugZ,O
412,Patients,O
412,experienced,O
412,cough,B-SYMPTOM
412,after,O
412,taking,O
412,50mg,B-DOSAGE
412,of,O
412,DrugA,O
413,Patients,O
413,experienced,O
413,headache,B-SYMPTOM
413,after,O
413,taking,O
413,75mg,B-DOSAGE
413,of,O
413,DrugD,O
414,Patients,O
414,experienced,O
414,cough,B-SYMPTOM
414,during,O
414,the,O
414,course,O
414,of,O
414,75mg,B-DOSAGE
414,of,O
414,DrugB,O
415,Patients,O
415,experienced,O
415,rash,B-SYMPTOM
415,after,O
415,taking,O
415,250mg,B-DOSAGE
415,of,O
415,DrugZ,O
416,Patients,O
416,experienced,O
416,rash,B-SYMPTOM
416,following,O
416,500mg,B-DOSAGE
416,of,O
416,DrugY,O
417,Patients,O
417,experienced,O
417,cough,B-SYMPTOM
417,following,O
417,500mg,B-DOSAGE
417,of,O
417,DrugC,O
418,Patients,O
418,experienced,O
418,cough,B-SYMPTOM
418,after,O
418,administration,O
418,of,O
418,200mg,B-DOSAGE
418,of,O
418,DrugX,O
419,Patients,O
419,experienced,O
419,fever,B-SYMPTOM
419,after,O
419,administration,O
419,of,O
419,500mg,B-DOSAGE
419,of,O
419,DrugX,O
420,Patients,O
420,experienced,O
420,vomiting,B-SYMPTOM
420,following,O
420,5mg,B-DOSAGE
420,of,O
420,DrugC,O
421,Patients,O
421,experienced,O
421,cough,B-SYMPTOM
421,after,O
421,taking,O
421,500mg,B-DOSAGE
421,of,O
421,DrugB,O
422,Patients,O
422,experienced,O
422,headache,B-SYMPTOM
422,after,O
422,taking,O
422,500mg,B-DOSAGE
422,of,O
422,DrugY,O
423,Patients,O
423,experienced,O
423,fatigue,B-SYMPTOM
423,following,O
423,500mg,B-DOSAGE
423,of,O
423,DrugX,O
424,Patients,O
424,experienced,O
424,nausea,B-SYMPTOM
424,after,O
424,taking,O
424,50mg,B-DOSAGE
424,of,O
424,DrugY,O
425,Patients,O
425,experienced,O
425,headache,B-SYMPTOM
425,post-treatment,O
425,with,O
425,5mg,B-DOSAGE
425,of,O
425,DrugZ,O
426,Patients,O
426,experienced,O
426,headache,B-SYMPTOM
426,post-treatment,O
426,with,O
426,10mg,B-DOSAGE
426,of,O
426,DrugX,O
427,Patients,O
427,experienced,O
427,dizziness,B-SYMPTOM
427,after,O
427,taking,O
427,75mg,B-DOSAGE
427,of,O
427,DrugC,O
428,Patients,O
428,experienced,O
428,fever,B-SYMPTOM
428,post-treatment,O
428,with,O
428,100mg,B-DOSAGE
428,of,O
428,DrugB,O
429,Patients,O
429,experienced,O
429,fatigue,B-SYMPTOM
429,following,O
429,250mg,B-DOSAGE
429,of,O
429,DrugE,O
430,Patients,O
430,experienced,O
430,rash,B-SYMPTOM
430,post-treatment,O
430,with,O
430,200mg,B-DOSAGE
430,of,O
430,DrugB,O
431,Patients,O
431,experienced,O
431,headache,B-SYMPTOM
431,during,O
431,the,O
431,course,O
431,of,O
431,500mg,B-DOSAGE
431,of,O
431,DrugY,O
432,Patients,O
432,experienced,O
432,fatigue,B-SYMPTOM
432,following,O
432,50mg,B-DOSAGE
432,of,O
432,DrugY,O
433,Patients,O
433,experienced,O
433,headache,B-SYMPTOM
433,during,O
433,the,O
433,course,O
433,of,O
433,75mg,B-DOSAGE
433,of,O
433,DrugA,O
434,Patients,O
434,experienced,O
434,fatigue,B-SYMPTOM
434,following,O
434,100mg,B-DOSAGE
434,of,O
434,DrugB,O
435,Patients,O
435,experienced,O
435,fatigue,B-SYMPTOM
435,following,O
435,75mg,B-DOSAGE
435,of,O
435,DrugA,O
436,Patients,O
436,experienced,O
436,fever,B-SYMPTOM
436,after,O
436,administration,O
436,of,O
436,5mg,B-DOSAGE
436,of,O
436,DrugX,O
437,Patients,O
437,experienced,O
437,fatigue,B-SYMPTOM
437,following,O
437,10mg,B-DOSAGE
437,of,O
437,DrugB,O
438,Patients,O
438,experienced,O
438,rash,B-SYMPTOM
438,post-treatment,O
438,with,O
438,100mg,B-DOSAGE
438,of,O
438,DrugZ,O
439,Patients,O
439,experienced,O
439,dizziness,B-SYMPTOM
439,after,O
439,taking,O
439,250mg,B-DOSAGE
439,of,O
439,DrugC,O
440,Patients,O
440,experienced,O
440,fatigue,B-SYMPTOM
440,post-treatment,O
440,with,O
440,50mg,B-DOSAGE
440,of,O
440,DrugY,O
441,Patients,O
441,experienced,O
441,cough,B-SYMPTOM
441,following,O
441,250mg,B-DOSAGE
441,of,O
441,DrugD,O
442,Patients,O
442,experienced,O
442,vomiting,B-SYMPTOM
442,after,O
442,administration,O
442,of,O
442,75mg,B-DOSAGE
442,of,O
442,DrugZ,O
443,Patients,O
443,experienced,O
443,cough,B-SYMPTOM
443,during,O
443,the,O
443,course,O
443,of,O
443,50mg,B-DOSAGE
443,of,O
443,DrugX,O
444,Patients,O
444,experienced,O
444,vomiting,B-SYMPTOM
444,following,O
444,75mg,B-DOSAGE
444,of,O
444,DrugZ,O
445,Patients,O
445,experienced,O
445,vomiting,B-SYMPTOM
445,after,O
445,administration,O
445,of,O
445,250mg,B-DOSAGE
445,of,O
445,DrugA,O
446,Patients,O
446,experienced,O
446,fatigue,B-SYMPTOM
446,after,O
446,administration,O
446,of,O
446,50mg,B-DOSAGE
446,of,O
446,DrugX,O
447,Patients,O
447,experienced,O
447,nausea,B-SYMPTOM
447,after,O
447,administration,O
447,of,O
447,250mg,B-DOSAGE
447,of,O
447,DrugE,O
448,Patients,O
448,experienced,O
448,dizziness,B-SYMPTOM
448,after,O
448,taking,O
448,10mg,B-DOSAGE
448,of,O
448,DrugC,O
449,Patients,O
449,experienced,O
449,nausea,B-SYMPTOM
449,post-treatment,O
449,with,O
449,50mg,B-DOSAGE
449,of,O
449,DrugD,O
450,Patients,O
450,experienced,O
450,fatigue,B-SYMPTOM
450,following,O
450,250mg,B-DOSAGE
450,of,O
450,DrugC,O
451,Patients,O
451,experienced,O
451,cough,B-SYMPTOM
451,after,O
451,administration,O
451,of,O
451,500mg,B-DOSAGE
451,of,O
451,DrugD,O
452,Patients,O
452,experienced,O
452,dizziness,B-SYMPTOM
452,after,O
452,taking,O
452,200mg,B-DOSAGE
452,of,O
452,DrugE,O
453,Patients,O
453,experienced,O
453,rash,B-SYMPTOM
453,after,O
453,taking,O
453,5mg,B-DOSAGE
453,of,O
453,DrugY,O
454,Patients,O
454,experienced,O
454,cough,B-SYMPTOM
454,after,O
454,taking,O
454,500mg,B-DOSAGE
454,of,O
454,DrugE,O
455,Patients,O
455,experienced,O
455,rash,B-SYMPTOM
455,following,O
455,75mg,B-DOSAGE
455,of,O
455,DrugE,O
456,Patients,O
456,experienced,O
456,dizziness,B-SYMPTOM
456,post-treatment,O
456,with,O
456,500mg,B-DOSAGE
456,of,O
456,DrugD,O
457,Patients,O
457,experienced,O
457,fever,B-SYMPTOM
457,during,O
457,the,O
457,course,O
457,of,O
457,50mg,B-DOSAGE
457,of,O
457,DrugZ,O
458,Patients,O
458,experienced,O
458,dizziness,B-SYMPTOM
458,after,O
458,administration,O
458,of,O
458,50mg,B-DOSAGE
458,of,O
458,DrugA,O
459,Patients,O
459,experienced,O
459,dizziness,B-SYMPTOM
459,following,O
459,100mg,B-DOSAGE
459,of,O
459,DrugC,O
460,Patients,O
460,experienced,O
460,dizziness,B-SYMPTOM
460,post-treatment,O
460,with,O
460,500mg,B-DOSAGE
460,of,O
460,DrugE,O
461,Patients,O
461,experienced,O
461,headache,B-SYMPTOM
461,after,O
461,taking,O
461,100mg,B-DOSAGE
461,of,O
461,DrugD,O
462,Patients,O
462,experienced,O
462,dizziness,B-SYMPTOM
462,after,O
462,administration,O
462,of,O
462,50mg,B-DOSAGE
462,of,O
462,DrugB,O
463,Patients,O
463,experienced,O
463,vomiting,B-SYMPTOM
463,after,O
463,administration,O
463,of,O
463,500mg,B-DOSAGE
463,of,O
463,DrugD,O
464,Patients,O
464,experienced,O
464,dizziness,B-SYMPTOM
464,during,O
464,the,O
464,course,O
464,of,O
464,5mg,B-DOSAGE
464,of,O
464,DrugZ,O
465,Patients,O
465,experienced,O
465,cough,B-SYMPTOM
465,following,O
465,500mg,B-DOSAGE
465,of,O
465,DrugC,O
466,Patients,O
466,experienced,O
466,dizziness,B-SYMPTOM
466,following,O
466,10mg,B-DOSAGE
466,of,O
466,DrugD,O
467,Patients,O
467,experienced,O
467,cough,B-SYMPTOM
467,post-treatment,O
467,with,O
467,200mg,B-DOSAGE
467,of,O
467,DrugX,O
468,Patients,O
468,experienced,O
468,headache,B-SYMPTOM
468,post-treatment,O
468,with,O
468,75mg,B-DOSAGE
468,of,O
468,DrugB,O
469,Patients,O
469,experienced,O
469,fever,B-SYMPTOM
469,after,O
469,taking,O
469,250mg,B-DOSAGE
469,of,O
469,DrugY,O
470,Patients,O
470,experienced,O
470,vomiting,B-SYMPTOM
470,after,O
470,administration,O
470,of,O
470,50mg,B-DOSAGE
470,of,O
470,DrugX,O
471,Patients,O
471,experienced,O
471,vomiting,B-SYMPTOM
471,after,O
471,administration,O
471,of,O
471,75mg,B-DOSAGE
471,of,O
471,DrugB,O
472,Patients,O
472,experienced,O
472,fatigue,B-SYMPTOM
472,after,O
472,administration,O
472,of,O
472,5mg,B-DOSAGE
472,of,O
472,DrugZ,O
473,Patients,O
473,experienced,O
473,dizziness,B-SYMPTOM
473,during,O
473,the,O
473,course,O
473,of,O
473,50mg,B-DOSAGE
473,of,O
473,DrugX,O
474,Patients,O
474,experienced,O
474,fatigue,B-SYMPTOM
474,after,O
474,taking,O
474,5mg,B-DOSAGE
474,of,O
474,DrugB,O
475,Patients,O
475,experienced,O
475,headache,B-SYMPTOM
475,after,O
475,administration,O
475,of,O
475,200mg,B-DOSAGE
475,of,O
475,DrugZ,O
476,Patients,O
476,experienced,O
476,vomiting,B-SYMPTOM
476,after,O
476,administration,O
476,of,O
476,5mg,B-DOSAGE
476,of,O
476,DrugA,O
477,Patients,O
477,experienced,O
477,dizziness,B-SYMPTOM
477,after,O
477,administration,O
477,of,O
477,75mg,B-DOSAGE
477,of,O
477,DrugY,O
478,Patients,O
478,experienced,O
478,dizziness,B-SYMPTOM
478,after,O
478,taking,O
478,200mg,B-DOSAGE
478,of,O
478,DrugE,O
479,Patients,O
479,experienced,O
479,fatigue,B-SYMPTOM
479,after,O
479,taking,O
479,200mg,B-DOSAGE
479,of,O
479,DrugZ,O
480,Patients,O
480,experienced,O
480,fever,B-SYMPTOM
480,after,O
480,administration,O
480,of,O
480,100mg,B-DOSAGE
480,of,O
480,DrugZ,O
481,Patients,O
481,experienced,O
481,vomiting,B-SYMPTOM
481,during,O
481,the,O
481,course,O
481,of,O
481,250mg,B-DOSAGE
481,of,O
481,DrugY,O
482,Patients,O
482,experienced,O
482,nausea,B-SYMPTOM
482,following,O
482,100mg,B-DOSAGE
482,of,O
482,DrugE,O
483,Patients,O
483,experienced,O
483,fever,B-SYMPTOM
483,post-treatment,O
483,with,O
483,5mg,B-DOSAGE
483,of,O
483,DrugE,O
484,Patients,O
484,experienced,O
484,fever,B-SYMPTOM
484,after,O
484,administration,O
484,of,O
484,10mg,B-DOSAGE
484,of,O
484,DrugX,O
485,Patients,O
485,experienced,O
485,rash,B-SYMPTOM
485,after,O
485,administration,O
485,of,O
485,250mg,B-DOSAGE
485,of,O
485,DrugC,O
486,Patients,O
486,experienced,O
486,fatigue,B-SYMPTOM
486,after,O
486,administration,O
486,of,O
486,10mg,B-DOSAGE
486,of,O
486,DrugA,O
487,Patients,O
487,experienced,O
487,vomiting,B-SYMPTOM
487,after,O
487,administration,O
487,of,O
487,50mg,B-DOSAGE
487,of,O
487,DrugB,O
488,Patients,O
488,experienced,O
488,rash,B-SYMPTOM
488,following,O
488,5mg,B-DOSAGE
488,of,O
488,DrugE,O
489,Patients,O
489,experienced,O
489,cough,B-SYMPTOM
489,during,O
489,the,O
489,course,O
489,of,O
489,250mg,B-DOSAGE
489,of,O
489,DrugA,O
490,Patients,O
490,experienced,O
490,nausea,B-SYMPTOM
490,post-treatment,O
490,with,O
490,100mg,B-DOSAGE
490,of,O
490,DrugX,O
491,Patients,O
491,experienced,O
491,fever,B-SYMPTOM
491,after,O
491,taking,O
491,5mg,B-DOSAGE
491,of,O
491,DrugD,O
492,Patients,O
492,experienced,O
492,fatigue,B-SYMPTOM
492,post-treatment,O
492,with,O
492,200mg,B-DOSAGE
492,of,O
492,DrugD,O
493,Patients,O
493,experienced,O
493,vomiting,B-SYMPTOM
493,after,O
493,administration,O
493,of,O
493,200mg,B-DOSAGE
493,of,O
493,DrugA,O
494,Patients,O
494,experienced,O
494,headache,B-SYMPTOM
494,after,O
494,administration,O
494,of,O
494,50mg,B-DOSAGE
494,of,O
494,DrugX,O
495,Patients,O
495,experienced,O
495,fever,B-SYMPTOM
495,after,O
495,administration,O
495,of,O
495,250mg,B-DOSAGE
495,of,O
495,DrugD,O
496,Patients,O
496,experienced,O
496,nausea,B-SYMPTOM
496,post-treatment,O
496,with,O
496,10mg,B-DOSAGE
496,of,O
496,DrugE,O
497,Patients,O
497,experienced,O
497,headache,B-SYMPTOM
497,post-treatment,O
497,with,O
497,5mg,B-DOSAGE
497,of,O
497,DrugA,O
498,Patients,O
498,experienced,O
498,rash,B-SYMPTOM
498,during,O
498,the,O
498,course,O
498,of,O
498,5mg,B-DOSAGE
498,of,O
498,DrugD,O
499,Patients,O
499,experienced,O
499,rash,B-SYMPTOM
499,after,O
499,taking,O
499,75mg,B-DOSAGE
499,of,O
499,DrugD,O
500,Patients,O
500,experienced,O
500,headache,B-SYMPTOM
500,during,O
500,the,O
500,course,O
500,of,O
500,10mg,B-DOSAGE
500,of,O
500,DrugC,O
501,Patients,O
501,experienced,O
501,vomiting,B-SYMPTOM
501,following,O
501,10mg,B-DOSAGE
501,of,O
501,DrugX,O
502,Patients,O
502,experienced,O
502,headache,B-SYMPTOM
502,after,O
502,administration,O
502,of,O
502,250mg,B-DOSAGE
502,of,O
502,DrugA,O
503,Patients,O
503,experienced,O
503,nausea,B-SYMPTOM
503,during,O
503,the,O
503,course,O
503,of,O
503,10mg,B-DOSAGE
503,of,O
503,DrugZ,O
504,Patients,O
504,experienced,O
504,fever,B-SYMPTOM
504,following,O
504,50mg,B-DOSAGE
504,of,O
504,DrugE,O
505,Patients,O
505,experienced,O
505,nausea,B-SYMPTOM
505,during,O
505,the,O
505,course,O
505,of,O
505,10mg,B-DOSAGE
505,of,O
505,DrugB,O
506,Patients,O
506,experienced,O
506,fever,B-SYMPTOM
506,during,O
506,the,O
506,course,O
506,of,O
506,75mg,B-DOSAGE
506,of,O
506,DrugE,O
507,Patients,O
507,experienced,O
507,vomiting,B-SYMPTOM
507,after,O
507,administration,O
507,of,O
507,10mg,B-DOSAGE
507,of,O
507,DrugX,O
508,Patients,O
508,experienced,O
508,nausea,B-SYMPTOM
508,after,O
508,taking,O
508,500mg,B-DOSAGE
508,of,O
508,DrugA,O
509,Patients,O
509,experienced,O
509,dizziness,B-SYMPTOM
509,following,O
509,75mg,B-DOSAGE
509,of,O
509,DrugY,O
510,Patients,O
510,experienced,O
510,fatigue,B-SYMPTOM
510,after,O
510,administration,O
510,of,O
510,50mg,B-DOSAGE
510,of,O
510,DrugB,O
511,Patients,O
511,experienced,O
511,fatigue,B-SYMPTOM
511,during,O
511,the,O
511,course,O
511,of,O
511,10mg,B-DOSAGE
511,of,O
511,DrugX,O
512,Patients,O
512,experienced,O
512,rash,B-SYMPTOM
512,after,O
512,administration,O
512,of,O
512,500mg,B-DOSAGE
512,of,O
512,DrugC,O
513,Patients,O
513,experienced,O
513,vomiting,B-SYMPTOM
513,following,O
513,200mg,B-DOSAGE
513,of,O
513,DrugA,O
514,Patients,O
514,experienced,O
514,rash,B-SYMPTOM
514,after,O
514,taking,O
514,250mg,B-DOSAGE
514,of,O
514,DrugA,O
515,Patients,O
515,experienced,O
515,nausea,B-SYMPTOM
515,post-treatment,O
515,with,O
515,75mg,B-DOSAGE
515,of,O
515,DrugB,O
516,Patients,O
516,experienced,O
516,fatigue,B-SYMPTOM
516,post-treatment,O
516,with,O
516,50mg,B-DOSAGE
516,of,O
516,DrugX,O
517,Patients,O
517,experienced,O
517,nausea,B-SYMPTOM
517,following,O
517,75mg,B-DOSAGE
517,of,O
517,DrugE,O
518,Patients,O
518,experienced,O
518,cough,B-SYMPTOM
518,after,O
518,administration,O
518,of,O
518,50mg,B-DOSAGE
518,of,O
518,DrugD,O
519,Patients,O
519,experienced,O
519,headache,B-SYMPTOM
519,during,O
519,the,O
519,course,O
519,of,O
519,500mg,B-DOSAGE
519,of,O
519,DrugY,O
520,Patients,O
520,experienced,O
520,vomiting,B-SYMPTOM
520,following,O
520,100mg,B-DOSAGE
520,of,O
520,DrugB,O
521,Patients,O
521,experienced,O
521,nausea,B-SYMPTOM
521,after,O
521,administration,O
521,of,O
521,5mg,B-DOSAGE
521,of,O
521,DrugA,O
522,Patients,O
522,experienced,O
522,dizziness,B-SYMPTOM
522,after,O
522,taking,O
522,500mg,B-DOSAGE
522,of,O
522,DrugA,O
523,Patients,O
523,experienced,O
523,fatigue,B-SYMPTOM
523,during,O
523,the,O
523,course,O
523,of,O
523,5mg,B-DOSAGE
523,of,O
523,DrugB,O
524,Patients,O
524,experienced,O
524,vomiting,B-SYMPTOM
524,after,O
524,administration,O
524,of,O
524,10mg,B-DOSAGE
524,of,O
524,DrugC,O
525,Patients,O
525,experienced,O
525,rash,B-SYMPTOM
525,post-treatment,O
525,with,O
525,5mg,B-DOSAGE
525,of,O
525,DrugA,O
526,Patients,O
526,experienced,O
526,fatigue,B-SYMPTOM
526,after,O
526,administration,O
526,of,O
526,5mg,B-DOSAGE
526,of,O
526,DrugC,O
527,Patients,O
527,experienced,O
527,headache,B-SYMPTOM
527,following,O
527,500mg,B-DOSAGE
527,of,O
527,DrugC,O
528,Patients,O
528,experienced,O
528,fever,B-SYMPTOM
528,after,O
528,taking,O
528,75mg,B-DOSAGE
528,of,O
528,DrugB,O
529,Patients,O
529,experienced,O
529,dizziness,B-SYMPTOM
529,after,O
529,taking,O
529,200mg,B-DOSAGE
529,of,O
529,DrugA,O
530,Patients,O
530,experienced,O
530,cough,B-SYMPTOM
530,after,O
530,administration,O
530,of,O
530,100mg,B-DOSAGE
530,of,O
530,DrugY,O
531,Patients,O
531,experienced,O
531,fever,B-SYMPTOM
531,following,O
531,100mg,B-DOSAGE
531,of,O
531,DrugY,O
532,Patients,O
532,experienced,O
532,rash,B-SYMPTOM
532,post-treatment,O
532,with,O
532,50mg,B-DOSAGE
532,of,O
532,DrugZ,O
533,Patients,O
533,experienced,O
533,nausea,B-SYMPTOM
533,after,O
533,administration,O
533,of,O
533,10mg,B-DOSAGE
533,of,O
533,DrugA,O
534,Patients,O
534,experienced,O
534,cough,B-SYMPTOM
534,post-treatment,O
534,with,O
534,50mg,B-DOSAGE
534,of,O
534,DrugY,O
535,Patients,O
535,experienced,O
535,rash,B-SYMPTOM
535,after,O
535,administration,O
535,of,O
535,50mg,B-DOSAGE
535,of,O
535,DrugX,O
536,Patients,O
536,experienced,O
536,nausea,B-SYMPTOM
536,following,O
536,500mg,B-DOSAGE
536,of,O
536,DrugD,O
537,Patients,O
537,experienced,O
537,cough,B-SYMPTOM
537,after,O
537,administration,O
537,of,O
537,10mg,B-DOSAGE
537,of,O
537,DrugY,O
538,Patients,O
538,experienced,O
538,nausea,B-SYMPTOM
538,post-treatment,O
538,with,O
538,10mg,B-DOSAGE
538,of,O
538,DrugX,O
539,Patients,O
539,experienced,O
539,fever,B-SYMPTOM
539,post-treatment,O
539,with,O
539,50mg,B-DOSAGE
539,of,O
539,DrugD,O
540,Patients,O
